episode,total_reward,steps,success
6223,16.299999999999994,108,1
6224,-10.0,21,0
6225,16.299999999999994,108,1
6226,14.899999999999995,113,1
6227,13.299999999999997,111,1
6228,16.699999999999996,104,1
6229,13.899999999999997,114,1
6230,-8.3,4,0
6231,-9.4,26,0
6232,16.299999999999994,108,1
6233,14.899999999999995,113,1
6234,-9.8,50,0
6235,-8.8,49,0
6236,14.099999999999998,112,1
6237,15.099999999999994,111,1
6238,16.699999999999996,104,1
6239,-7.600000000000001,37,0
6240,15.299999999999994,109,1
6241,14.499999999999995,108,1
6242,14.699999999999996,106,1
6243,-8.8,49,0
6244,-10.4,25,0
6245,-10.0,21,0
6246,13.699999999999998,107,1
6247,13.899999999999993,114,1
6248,14.899999999999995,113,1
6249,-8.800000000000004,100,0
6250,16.09999999999999,110,1
6251,15.099999999999994,111,1
6252,-7.600000000000001,37,0
6253,13.699999999999998,107,1
6254,15.499999999999996,107,1
6255,16.299999999999994,108,1
6256,-7.100000000000005,92,0
6257,-8.3,24,0
6258,-7.100000000000005,92,0
6259,-7.700000000000002,69,0
6260,15.899999999999993,112,1
6261,16.499999999999993,106,1
6262,16.099999999999994,110,1
6263,-11.0,42,0
6264,-9.8,19,0
6265,16.499999999999993,106,1
6266,-9.000000000000002,51,0
6267,16.699999999999996,104,1
6268,-8.600000000000001,27,0
6269,15.499999999999995,107,1
6270,15.499999999999995,107,1
6271,14.899999999999995,113,1
6272,12.299999999999997,121,1
6273,-10.1,22,0
6274,-9.8,39,0
6275,-7.400000000000001,55,0
6276,12.499999999999996,119,1
6277,15.499999999999995,107,1
6278,14.699999999999998,106,1
6279,-9.600000000000001,28,0
6280,13.499999999999996,109,1
6281,-6.700000000000005,68,0
6282,15.499999999999995,107,1
6283,16.499999999999993,106,1
6284,16.299999999999994,108,1
6285,-6.5000000000000036,66,0
6286,16.499999999999993,106,1
6287,14.099999999999996,112,1
6288,-10.0,21,0
6289,-8.3,4,0
6290,14.699999999999994,115,1
6291,-8.4,25,0
6292,16.299999999999994,108,1
6293,15.699999999999992,105,1
6294,15.499999999999995,107,1
6295,14.899999999999995,113,1
6296,16.699999999999996,104,1
6297,16.099999999999994,110,1
6298,14.299999999999994,110,1
6299,13.699999999999994,116,1
6300,-7.500000000000005,96,0
6301,-7.600000000000001,37,0
6302,15.499999999999995,107,1
6303,-9.8,19,0
6304,15.899999999999993,112,1
6305,16.29999999999999,108,1
6306,-8.500000000000004,97,0
6307,-7.600000000000001,57,0
6308,-8.8,29,0
6309,-9.0,11,0
6310,-9.500000000000002,98,0
6311,15.499999999999995,107,1
6312,16.499999999999993,106,1
6313,13.899999999999997,114,1
6314,15.299999999999995,109,1
6315,15.299999999999995,109,1
6316,-8.600000000000001,58,0
6317,15.299999999999995,109,1
6318,14.699999999999998,115,1
6319,-7.600000000000005,97,0
6320,-8.3,4,0
6321,-8.200000000000001,43,0
6322,-9.9,20,0
6323,16.299999999999994,108,1
6324,15.899999999999993,112,1
6325,14.299999999999995,110,1
6326,16.499999999999993,106,1
6327,-7.300000000000004,94,0
6328,15.099999999999994,111,1
6329,16.099999999999994,110,1
6330,-8.3,4,0
6331,15.699999999999996,105,1
6332,16.299999999999994,108,1
6333,16.299999999999994,108,1
6334,16.299999999999994,108,1
6335,15.099999999999996,111,1
6336,-7.100000000000005,92,0
6337,16.099999999999994,110,1
6338,14.899999999999993,113,1
6339,15.899999999999993,112,1
6340,-9.3,5,0
6341,16.499999999999993,106,1
6342,14.299999999999997,110,1
6343,16.299999999999994,108,1
6344,-9.0,11,0
6345,14.699999999999994,115,1
6346,15.499999999999995,107,1
6347,-8.800000000000002,49,0
6348,15.299999999999995,109,1
6349,14.899999999999995,113,1
6350,15.499999999999995,116,1
6351,16.499999999999993,106,1
6352,14.299999999999997,110,1
6353,15.299999999999995,109,1
6354,14.899999999999995,113,1
6355,14.699999999999998,106,1
6356,15.699999999999994,114,1
6357,-9.9,20,0
6358,-8.400000000000006,105,0
6359,15.299999999999995,118,1
6360,-7.700000000000005,89,0
6361,15.499999999999995,107,1
6362,15.899999999999993,112,1
6363,-7.800000000000006,99,0
6364,-9.0,11,0
6365,-7.800000000000001,39,0
6366,16.499999999999993,106,1
6367,-7.600000000000001,37,0
6368,15.299999999999995,109,1
6369,-10.4,36,0
6370,15.299999999999994,109,1
6371,16.099999999999994,110,1
6372,14.699999999999996,115,1
6373,16.299999999999994,108,1
6374,-6.900000000000006,90,0
6375,14.299999999999997,110,1
6376,15.299999999999994,118,1
6377,-7.900000000000006,100,0
6378,-9.3,25,0
6379,15.299999999999995,109,1
6380,15.699999999999994,114,1
6381,-8.8,29,0
6382,15.299999999999995,109,1
6383,16.299999999999994,108,1
6384,16.499999999999993,106,1
6385,15.299999999999994,109,1
6386,15.299999999999994,109,1
6387,15.899999999999995,112,1
6388,-8.3,4,0
6389,-8.4,25,0
6390,15.899999999999993,112,1
6391,-7.600000000000001,57,0
6392,16.099999999999994,110,1
6393,14.699999999999996,115,1
6394,15.499999999999995,107,1
6395,-10.200000000000001,54,0
6396,15.899999999999993,112,1
6397,-9.8,19,0
6398,16.499999999999993,106,1
6399,-9.3,5,0
6400,-8.5,26,0
6401,16.499999999999993,106,1
6402,15.899999999999993,112,1
6403,12.099999999999998,114,1
6404,11.899999999999997,116,1
6405,16.099999999999994,110,1
6406,-8.8,40,0
6407,15.099999999999996,111,1
6408,15.699999999999992,105,1
6409,15.099999999999994,111,1
6410,-9.100000000000003,74,0
6411,16.099999999999994,110,1
6412,-9.600000000000001,37,0
6413,14.099999999999996,112,1
6414,-9.9,20,0
6415,16.499999999999993,106,1
6416,15.699999999999994,105,1
6417,-9.0,11,0
6418,15.899999999999993,112,1
6419,16.499999999999993,106,1
6420,16.299999999999994,108,1
6421,16.299999999999994,108,1
6422,-8.600000000000001,27,0
6423,16.299999999999994,108,1
6424,-8.600000000000001,27,0
6425,-10.8,60,0
6426,16.299999999999994,108,1
6427,16.099999999999994,110,1
6428,15.299999999999995,109,1
6429,13.699999999999996,116,1
6430,14.699999999999994,106,1
6431,-7.6000000000000005,57,0
6432,11.699999999999996,118,1
6433,16.499999999999993,106,1
6434,16.299999999999994,108,1
6435,-8.600000000000005,98,0
6436,-7.300000000000005,94,0
6437,15.899999999999993,112,1
6438,16.099999999999994,110,1
6439,15.499999999999995,107,1
6440,15.099999999999993,111,1
6441,16.499999999999993,106,1
6442,-10.0,12,0
6443,15.499999999999995,107,1
6444,15.299999999999995,109,1
6445,10.299999999999995,114,1
6446,14.699999999999996,106,1
6447,-9.8,19,0
6448,16.299999999999994,108,1
6449,-7.500000000000005,96,0
6450,15.899999999999993,112,1
6451,14.499999999999996,108,1
6452,15.099999999999994,111,1
6453,14.899999999999997,113,1
6454,14.299999999999994,110,1
6455,14.699999999999992,115,1
6456,13.499999999999996,118,1
6457,15.699999999999994,105,1
6458,15.899999999999993,112,1
6459,15.699999999999994,114,1
6460,16.299999999999994,108,1
6461,-6.700000000000005,68,0
6462,13.299999999999997,111,1
6463,-8.4,25,0
6464,-8.4,25,0
6465,-8.500000000000005,97,0
6466,15.499999999999995,107,1
6467,-10.000000000000002,52,0
6468,16.299999999999994,108,1
6469,16.099999999999994,110,1
6470,15.899999999999993,112,1
6471,16.099999999999994,110,1
6472,16.099999999999994,110,1
6473,-9.0,11,0
6474,15.299999999999995,109,1
6475,-8.800000000000002,49,0
6476,-10.1,22,0
6477,-7.200000000000002,53,0
6478,15.099999999999994,120,1
6479,15.499999999999993,107,1
6480,16.099999999999994,110,1
6481,16.099999999999994,110,1
6482,16.099999999999994,110,1
6483,16.099999999999994,110,1
6484,16.499999999999993,106,1
6485,15.899999999999991,112,1
6486,12.099999999999998,114,1
6487,16.499999999999993,106,1
6488,-7.900000000000002,71,0
6489,-8.600000000000001,27,0
6490,15.299999999999994,109,1
6491,14.499999999999995,117,1
6492,-9.9,20,0
6493,15.499999999999995,107,1
6494,-8.600000000000001,58,0
6495,16.099999999999994,110,1
6496,14.099999999999996,112,1
6497,16.099999999999994,110,1
6498,15.499999999999995,107,1
6499,14.499999999999993,108,1
6500,14.299999999999997,119,1
6501,15.299999999999994,109,1
6502,16.099999999999994,110,1
6503,15.699999999999994,105,1
6504,16.499999999999993,106,1
6505,15.099999999999996,111,1
6506,16.299999999999994,108,1
6507,16.299999999999994,108,1
6508,14.099999999999996,112,1
6509,16.299999999999994,108,1
6510,-8.600000000000001,27,0
6511,16.299999999999994,108,1
6512,-9.4,35,0
6513,-8.600000000000001,27,0
6514,-8.3,4,0
6515,-9.8,19,0
6516,15.899999999999995,112,1
6517,16.299999999999994,108,1
6518,-8.800000000000002,49,0
6519,15.499999999999996,107,1
6520,11.699999999999998,118,1
6521,15.299999999999994,118,1
6522,15.899999999999993,112,1
6523,16.299999999999994,108,1
6524,14.699999999999996,115,1
6525,-10.000000000000002,52,0
6526,-9.8,19,0
6527,15.499999999999995,107,1
6528,-8.5,6,0
6529,15.699999999999992,105,1
6530,16.499999999999993,106,1
6531,15.099999999999994,111,1
6532,14.899999999999997,113,1
6533,15.299999999999994,109,1
6534,16.699999999999996,104,1
6535,-10.0,12,0
6536,-7.600000000000001,37,0
6537,-7.500000000000002,67,0
6538,-9.600000000000001,28,0
6539,16.499999999999993,106,1
6540,16.099999999999994,110,1
6541,14.699999999999996,115,1
6542,15.099999999999994,111,1
6543,16.699999999999996,104,1
6544,16.099999999999994,110,1
6545,15.099999999999994,111,1
6546,-8.5,6,0
6547,13.499999999999996,109,1
6548,16.499999999999993,106,1
6549,-8.5,26,0
6550,15.899999999999991,112,1
6551,-8.700000000000003,90,0
6552,16.499999999999993,106,1
6553,-9.600000000000001,28,0
6554,16.299999999999994,108,1
6555,-8.3,4,0
6556,13.499999999999996,118,1
6557,15.299999999999995,109,1
6558,14.299999999999995,119,1
6559,-8.5,6,0
6560,-11.4,26,0
6561,13.899999999999995,114,1
6562,14.099999999999996,112,1
6563,15.499999999999995,107,1
6564,-9.8,19,0
6565,-9.0,11,0
6566,16.099999999999994,110,1
6567,15.699999999999994,114,1
6568,16.099999999999994,110,1
6569,-10.0,52,0
6570,-7.800000000000002,39,0
6571,-9.0,11,0
6572,-8.3,4,0
6573,15.299999999999994,109,1
6574,-11.100000000000001,23,0
6575,15.099999999999993,120,1
6576,-10.4,36,0
6577,15.499999999999995,107,1
6578,15.699999999999994,105,1
6579,14.299999999999995,119,1
6580,16.699999999999996,104,1
6581,14.499999999999995,117,1
6582,16.299999999999994,108,1
6583,16.299999999999994,108,1
6584,13.699999999999998,116,1
6585,16.299999999999994,108,1
6586,14.899999999999995,113,1
6587,16.099999999999994,110,1
6588,15.699999999999994,114,1
6589,16.299999999999994,108,1
6590,13.899999999999997,114,1
6591,13.899999999999997,114,1
6592,13.299999999999997,120,1
6593,14.699999999999996,115,1
6594,16.099999999999994,110,1
6595,15.099999999999996,111,1
6596,-8.3,4,0
6597,15.499999999999995,107,1
6598,15.299999999999994,109,1
6599,-7.700000000000001,69,0
6600,-7.5000000000000036,76,0
6601,14.899999999999997,113,1
6602,16.299999999999994,108,1
6603,15.299999999999994,109,1
6604,14.299999999999997,110,1
6605,16.299999999999994,108,1
6606,16.299999999999994,108,1
6607,-7.200000000000002,53,0
6608,14.699999999999998,115,1
6609,16.499999999999993,106,1
6610,-11.0,22,0
6611,16.299999999999994,108,1
6612,-8.600000000000001,47,0
6613,16.299999999999994,108,1
6614,-6.300000000000004,84,0
6615,16.099999999999994,110,1
6616,16.099999999999994,110,1
6617,16.099999999999994,110,1
6618,15.699999999999992,105,1
6619,15.299999999999994,109,1
6620,15.299999999999994,109,1
6621,15.899999999999993,112,1
6622,15.699999999999992,114,1
6623,-9.0,11,0
6624,15.299999999999995,109,1
6625,16.499999999999993,106,1
6626,16.299999999999994,108,1
6627,-9.200000000000001,53,0
6628,14.899999999999993,113,1
6629,-9.9,20,0
6630,-9.4,35,0
6631,16.299999999999994,108,1
6632,14.899999999999993,113,1
6633,15.299999999999995,109,1
6634,15.299999999999994,109,1
6635,15.099999999999996,111,1
6636,-49.00000000000027,400,0
6637,16.099999999999994,110,1
6638,14.899999999999995,113,1
6639,-8.800000000000002,49,0
6640,15.299999999999995,109,1
6641,14.699999999999996,115,1
6642,16.299999999999994,108,1
6643,15.299999999999994,109,1
6644,15.299999999999994,109,1
6645,15.099999999999994,111,1
6646,12.899999999999995,115,1
6647,15.699999999999992,114,1
6648,14.099999999999996,112,1
6649,16.099999999999994,110,1
6650,14.499999999999996,108,1
6651,16.699999999999996,104,1
6652,14.499999999999995,108,1
6653,15.499999999999993,116,1
6654,16.299999999999994,108,1
6655,-11.100000000000001,23,0
6656,16.299999999999994,108,1
6657,15.899999999999993,112,1
6658,15.299999999999995,109,1
6659,15.899999999999993,112,1
6660,14.499999999999996,117,1
6661,-7.500000000000006,87,0
6662,15.699999999999996,105,1
6663,-8.0,41,0
6664,16.699999999999996,104,1
6665,-10.1,22,0
6666,15.499999999999995,116,1
6667,-8.000000000000002,52,0
6668,-7.900000000000002,71,0
6669,15.299999999999994,109,1
6670,15.499999999999993,116,1
6671,15.099999999999994,111,1
6672,16.099999999999994,110,1
6673,13.499999999999996,109,1
6674,-8.3,24,0
6675,-8.600000000000001,27,0
6676,14.699999999999996,115,1
6677,16.499999999999993,106,1
6678,16.099999999999994,110,1
6679,-8.300000000000002,95,0
6680,-10.0,21,0
6681,15.299999999999995,109,1
6682,15.699999999999994,114,1
6683,16.499999999999993,106,1
6684,15.299999999999995,109,1
6685,-9.8,19,0
6686,15.499999999999995,116,1
6687,14.099999999999996,112,1
6688,-10.0,21,0
6689,-7.200000000000002,53,0
6690,16.299999999999994,108,1
6691,13.499999999999995,118,1
6692,15.899999999999993,112,1
6693,15.299999999999995,109,1
6694,-9.0,11,0
6695,14.499999999999996,117,1
6696,16.299999999999994,108,1
6697,15.499999999999995,116,1
6698,16.099999999999994,110,1
6699,16.099999999999994,110,1
6700,15.499999999999995,107,1
6701,-7.7000000000000055,98,0
6702,15.899999999999993,112,1
6703,16.499999999999993,106,1
6704,15.299999999999994,109,1
6705,16.099999999999994,110,1
6706,15.699999999999994,114,1
6707,16.499999999999993,106,1
6708,14.699999999999996,115,1
6709,12.699999999999996,117,1
6710,-10.3,24,0
6711,12.899999999999995,115,1
6712,15.699999999999994,114,1
6713,15.899999999999993,112,1
6714,15.299999999999995,109,1
6715,16.499999999999993,106,1
6716,15.299999999999995,109,1
6717,16.699999999999996,104,1
6718,-9.0,42,0
6719,16.299999999999994,108,1
6720,13.099999999999998,113,1
6721,16.499999999999993,106,1
6722,16.099999999999994,110,1
6723,-7.600000000000001,37,0
6724,16.299999999999994,108,1
6725,15.499999999999995,107,1
6726,16.499999999999993,106,1
6727,-7.600000000000001,37,0
6728,15.899999999999993,112,1
6729,15.299999999999994,109,1
6730,-8.3,24,0
6731,14.899999999999997,113,1
6732,-6.700000000000004,88,0
6733,16.499999999999993,106,1
6734,16.299999999999994,108,1
6735,14.499999999999995,108,1
6736,15.299999999999995,109,1
6737,15.499999999999995,107,1
6738,-8.7,8,0
6739,16.299999999999994,108,1
6740,14.099999999999998,112,1
6741,16.099999999999994,110,1
6742,16.699999999999996,104,1
6743,-7.600000000000001,37,0
6744,15.099999999999994,120,1
6745,16.699999999999996,104,1
6746,-8.600000000000001,27,0
6747,15.899999999999993,112,1
6748,16.499999999999993,106,1
6749,15.099999999999994,111,1
6750,14.899999999999993,113,1
6751,-8.3,4,0
6752,-8.3,4,0
6753,14.499999999999996,117,1
6754,-8.3,4,0
6755,16.299999999999994,108,1
6756,-10.1,22,0
6757,14.899999999999995,113,1
6758,-10.1,22,0
6759,16.299999999999994,108,1
6760,13.899999999999997,114,1
6761,16.299999999999994,108,1
6762,16.299999999999994,108,1
6763,15.499999999999995,116,1
6764,13.299999999999995,120,1
6765,-8.100000000000003,73,0
6766,-8.600000000000001,38,0
6767,14.499999999999995,117,1
6768,13.899999999999997,114,1
6769,15.099999999999994,111,1
6770,16.499999999999993,106,1
6771,-9.900000000000006,102,0
6772,15.899999999999993,112,1
6773,16.299999999999994,108,1
6774,-10.1,22,0
6775,16.499999999999993,106,1
6776,-10.1,22,0
6777,15.299999999999995,109,1
6778,-8.2,43,0
6779,16.499999999999993,106,1
6780,-8.600000000000001,27,0
6781,16.699999999999996,104,1
6782,15.099999999999994,111,1
6783,-8.5,6,0
6784,16.099999999999994,110,1
6785,15.499999999999995,107,1
6786,16.299999999999994,108,1
6787,15.499999999999995,107,1
6788,16.299999999999994,108,1
6789,15.299999999999994,109,1
6790,16.29999999999999,108,1
6791,16.299999999999994,108,1
6792,16.299999999999994,108,1
6793,-8.5,6,0
6794,15.899999999999993,112,1
6795,-8.800000000000002,49,0
6796,-10.200000000000001,23,0
6797,14.699999999999996,115,1
6798,16.499999999999993,106,1
6799,16.499999999999993,106,1
6800,-7.200000000000005,93,0
6801,-8.3,4,0
6802,-8.3,4,0
6803,16.499999999999993,106,1
6804,-8.6,38,0
6805,15.699999999999992,114,1
6806,-6.700000000000005,88,0
6807,15.499999999999995,107,1
6808,16.499999999999993,106,1
6809,-10.0,21,0
6810,16.299999999999994,108,1
6811,-9.600000000000001,39,0
6812,-9.400000000000002,55,0
6813,-7.100000000000003,72,0
6814,15.299999999999995,109,1
6815,16.699999999999996,104,1
6816,15.099999999999996,111,1
6817,14.299999999999999,110,1
6818,16.099999999999994,110,1
6819,16.299999999999994,108,1
6820,16.699999999999996,104,1
6821,-8.000000000000005,101,0
6822,16.099999999999994,110,1
6823,-8.500000000000004,97,0
6824,-7.300000000000005,94,0
6825,15.499999999999995,107,1
6826,-9.600000000000001,39,0
6827,-9.400000000000002,57,0
6828,16.299999999999994,108,1
6829,-8.5,6,0
6830,15.299999999999994,118,1
6831,14.699999999999996,106,1
6832,14.299999999999997,110,1
6833,13.899999999999995,114,1
6834,15.299999999999995,109,1
6835,-8.500000000000005,97,0
6836,-8.0,41,0
6837,-7.800000000000001,39,0
6838,-7.600000000000001,37,0
6839,15.499999999999995,116,1
6840,14.899999999999993,113,1
6841,15.499999999999993,107,1
6842,15.899999999999993,112,1
6843,-10.4,16,0
6844,15.299999999999994,118,1
6845,-9.9,20,0
6846,15.099999999999994,111,1
6847,15.899999999999993,112,1
6848,-8.600000000000001,38,0
6849,16.299999999999994,108,1
6850,12.499999999999996,119,1
6851,14.299999999999994,110,1
6852,-10.0,21,0
6853,-8.800000000000002,49,0
6854,-8.5,6,0
6855,16.299999999999994,108,1
6856,-8.200000000000001,43,0
6857,16.499999999999993,106,1
6858,16.699999999999996,104,1
6859,16.299999999999994,108,1
6860,14.299999999999997,110,1
6861,-7.800000000000001,39,0
6862,-10.3,24,0
6863,-8.800000000000002,49,0
6864,-6.900000000000004,70,0
6865,14.099999999999998,112,1
6866,16.499999999999993,106,1
6867,12.499999999999996,110,1
6868,15.099999999999994,111,1
6869,15.099999999999996,111,1
6870,15.299999999999995,109,1
6871,16.099999999999994,110,1
6872,16.099999999999994,110,1
6873,14.899999999999995,113,1
6874,-11.3,25,0
6875,-9.400000000000002,97,0
6876,-8.5,6,0
6877,14.499999999999996,117,1
6878,14.899999999999995,113,1
6879,15.099999999999996,111,1
6880,16.499999999999993,106,1
6881,14.499999999999996,108,1
6882,16.299999999999994,108,1
6883,13.899999999999995,114,1
6884,16.099999999999994,110,1
6885,16.299999999999994,108,1
6886,15.299999999999994,109,1
6887,15.899999999999993,112,1
6888,15.899999999999993,112,1
6889,12.099999999999998,123,1
6890,15.699999999999992,114,1
6891,14.699999999999996,115,1
6892,14.499999999999995,117,1
6893,15.099999999999996,111,1
6894,15.899999999999991,112,1
6895,12.899999999999999,115,1
6896,15.299999999999995,109,1
6897,16.499999999999993,106,1
6898,14.699999999999998,115,1
6899,15.099999999999994,111,1
6900,15.499999999999995,107,1
6901,12.699999999999998,117,1
6902,16.09999999999999,110,1
6903,14.499999999999996,108,1
6904,-10.4,25,0
6905,16.299999999999994,108,1
6906,14.099999999999998,112,1
6907,-6.300000000000003,84,0
6908,-8.700000000000001,28,0
6909,-9.4,26,0
6910,15.099999999999994,120,1
6911,15.099999999999996,111,1
6912,15.099999999999994,111,1
6913,-7.800000000000001,39,0
6914,15.499999999999995,107,1
6915,15.099999999999994,111,1
6916,-6.500000000000004,86,0
6917,16.299999999999994,108,1
6918,14.099999999999994,112,1
6919,11.899999999999997,116,1
6920,-10.0,21,0
6921,-8.600000000000001,27,0
6922,14.099999999999996,112,1
6923,16.699999999999996,104,1
6924,14.899999999999995,113,1
6925,15.499999999999993,116,1
6926,16.699999999999996,104,1
6927,16.299999999999994,108,1
6928,16.299999999999994,108,1
6929,15.299999999999994,109,1
6930,14.699999999999996,115,1
6931,14.699999999999996,115,1
6932,14.699999999999998,115,1
6933,15.099999999999994,111,1
6934,16.299999999999994,108,1
6935,15.699999999999994,114,1
6936,-9.8,19,0
6937,16.299999999999994,108,1
6938,14.899999999999995,113,1
6939,16.299999999999994,108,1
6940,15.699999999999994,114,1
6941,16.099999999999994,110,1
6942,-9.600000000000005,99,0
6943,-8.4,25,0
6944,15.499999999999995,116,1
6945,-9.000000000000005,102,0
6946,16.09999999999999,110,1
6947,-8.5,6,0
6948,14.899999999999993,122,1
6949,-7.600000000000001,37,0
6950,15.699999999999996,105,1
6951,14.699999999999992,115,1
6952,16.699999999999996,104,1
6953,14.299999999999995,110,1
6954,-9.8,19,0
6955,16.099999999999994,110,1
6956,16.29999999999999,108,1
6957,-8.3,4,0
6958,13.899999999999997,114,1
6959,16.099999999999994,110,1
6960,15.299999999999995,109,1
6961,16.099999999999994,110,1
6962,-31.100000000000037,173,0
6963,-8.700000000000006,99,0
6964,16.699999999999996,104,1
6965,16.099999999999994,110,1
6966,15.499999999999993,107,1
6967,13.899999999999993,114,1
6968,16.299999999999994,108,1
6969,13.099999999999996,122,1
6970,-9.8,30,0
6971,16.299999999999994,108,1
6972,15.699999999999994,114,1
6973,15.299999999999995,109,1
6974,14.499999999999995,108,1
6975,15.299999999999995,109,1
6976,16.299999999999994,108,1
6977,16.099999999999994,110,1
6978,16.299999999999994,108,1
6979,15.699999999999994,105,1
6980,15.899999999999993,112,1
6981,15.899999999999993,112,1
6982,-9.8,30,0
6983,15.299999999999994,109,1
6984,-9.3,25,0
6985,11.899999999999995,116,1
6986,14.299999999999997,110,1
6987,15.499999999999995,107,1
6988,-8.600000000000001,27,0
6989,16.299999999999994,108,1
6990,16.299999999999994,108,1
6991,-8.800000000000002,49,0
6992,16.099999999999994,110,1
6993,15.699999999999996,105,1
6994,16.299999999999994,108,1
6995,14.699999999999996,115,1
6996,-7.200000000000003,53,0
6997,14.699999999999994,115,1
6998,-9.200000000000001,13,0
6999,16.099999999999994,110,1
7000,-6.900000000000004,90,0
7001,15.699999999999994,105,1
7002,15.499999999999993,116,1
7003,16.499999999999993,106,1
7004,16.499999999999993,106,1
7005,15.699999999999992,114,1
7006,13.899999999999999,114,1
7007,-8.000000000000005,101,0
7008,15.699999999999996,105,1
7009,-8.3,4,0
7010,-10.0,21,0
7011,15.099999999999994,111,1
7012,15.699999999999994,105,1
7013,15.699999999999994,114,1
7014,15.299999999999994,118,1
7015,16.499999999999993,106,1
7016,-7.100000000000003,72,0
7017,-10.1,22,0
7018,-7.800000000000001,39,0
7019,-8.8,29,0
7020,16.099999999999994,110,1
7021,16.099999999999994,110,1
7022,14.299999999999995,110,1
7023,15.099999999999994,111,1
7024,12.299999999999997,121,1
7025,-10.0,21,0
7026,16.499999999999993,106,1
7027,15.899999999999993,112,1
7028,-9.9,20,0
7029,15.099999999999994,120,1
7030,15.899999999999993,112,1
7031,-7.100000000000005,92,0
7032,16.499999999999993,106,1
7033,16.299999999999994,108,1
7034,15.699999999999994,114,1
7035,15.099999999999994,111,1
7036,16.299999999999994,108,1
7037,-8.5,6,0
7038,-8.700000000000005,99,0
7039,15.899999999999995,112,1
7040,15.299999999999995,109,1
7041,-6.300000000000004,84,0
7042,14.699999999999996,115,1
7043,16.499999999999993,106,1
7044,12.299999999999997,121,1
7045,-8.8,40,0
7046,14.299999999999997,110,1
7047,16.499999999999993,106,1
7048,15.699999999999994,105,1
7049,-7.800000000000001,39,0
7050,16.299999999999994,108,1
7051,15.499999999999993,107,1
7052,14.299999999999994,110,1
7053,-10.200000000000001,23,0
7054,16.499999999999993,106,1
7055,-8.5,6,0
7056,15.499999999999993,107,1
7057,15.699999999999994,114,1
7058,15.899999999999993,112,1
7059,15.299999999999995,109,1
7060,15.099999999999996,111,1
7061,16.299999999999994,108,1
7062,14.299999999999995,110,1
7063,14.699999999999998,106,1
7064,15.299999999999995,109,1
7065,14.299999999999997,110,1
7066,16.499999999999993,106,1
7067,-8.3,4,0
7068,14.899999999999995,113,1
7069,16.499999999999993,106,1
7070,15.499999999999996,107,1
7071,15.899999999999993,112,1
7072,-10.500000000000002,66,0
7073,15.299999999999994,118,1
7074,16.09999999999999,110,1
7075,-8.8,29,0
7076,14.699999999999998,106,1
7077,16.299999999999994,108,1
7078,-8.600000000000001,47,0
7079,14.499999999999996,117,1
7080,16.499999999999993,106,1
7081,15.699999999999996,105,1
7082,16.099999999999994,110,1
7083,15.699999999999994,105,1
7084,-8.300000000000006,104,0
7085,15.499999999999993,116,1
7086,16.099999999999994,110,1
7087,-9.8,19,0
7088,15.299999999999995,109,1
7089,16.299999999999994,108,1
7090,-6.500000000000004,86,0
7091,16.699999999999996,104,1
7092,16.099999999999994,110,1
7093,16.099999999999994,110,1
7094,14.299999999999997,110,1
7095,15.899999999999993,112,1
7096,16.499999999999993,106,1
7097,15.899999999999993,112,1
7098,16.499999999999993,106,1
7099,16.099999999999994,110,1
7100,16.299999999999994,108,1
7101,16.099999999999994,110,1
7102,15.699999999999994,105,1
7103,15.899999999999993,112,1
7104,16.099999999999994,110,1
7105,-8.3,4,0
7106,15.499999999999993,116,1
7107,15.299999999999994,109,1
7108,16.099999999999994,110,1
7109,14.099999999999994,112,1
7110,15.699999999999996,105,1
7111,15.099999999999993,111,1
7112,15.499999999999993,107,1
7113,-10.1,22,0
7114,16.299999999999994,108,1
7115,-8.4,25,0
7116,16.299999999999994,108,1
7117,-8.500000000000007,97,0
7118,-9.8,19,0
7119,-9.4,35,0
7120,15.299999999999995,109,1
7121,15.499999999999993,116,1
7122,15.299999999999995,109,1
7123,16.299999999999994,108,1
7124,-9.4,35,0
7125,15.299999999999994,109,1
7126,16.099999999999994,110,1
7127,-8.8,40,0
7128,-9.8,19,0
7129,15.299999999999995,109,1
7130,14.899999999999995,113,1
7131,16.299999999999994,108,1
7132,16.09999999999999,110,1
7133,-10.1,22,0
7134,16.299999999999994,108,1
7135,14.899999999999997,113,1
7136,16.099999999999994,110,1
7137,15.099999999999996,111,1
7138,-7.600000000000001,37,0
7139,-10.0,21,0
7140,-7.400000000000006,95,0
7141,16.099999999999994,110,1
7142,-8.600000000000005,98,0
7143,13.699999999999998,116,1
7144,14.299999999999997,110,1
7145,-8.8,29,0
7146,-10.0,21,0
7147,13.299999999999997,111,1
7148,15.699999999999996,105,1
7149,15.099999999999996,111,1
7150,14.299999999999997,110,1
7151,-7.800000000000001,39,0
7152,16.299999999999994,108,1
7153,14.899999999999995,113,1
7154,16.299999999999994,108,1
7155,-7.800000000000001,39,0
7156,-11.3,25,0
7157,-8.0,41,0
7158,-9.8,19,0
7159,16.299999999999994,108,1
7160,16.099999999999994,110,1
7161,13.499999999999996,109,1
7162,16.099999999999994,110,1
7163,-9.600000000000001,28,0
7164,16.499999999999993,106,1
7165,16.499999999999993,106,1
7166,16.09999999999999,110,1
7167,15.499999999999995,107,1
7168,-7.800000000000001,39,0
7169,-8.600000000000001,47,0
7170,15.099999999999996,111,1
7171,16.499999999999993,106,1
7172,14.899999999999995,113,1
